userID,placeID,rating,food_rating,service_rating
U1125,132684,1,0,0
U1164,134021,1,2,2
U1107,135048,1,0,1
U1193,134640,2,1,0
U1066,134752,2,0,0
U1049,132745,?,3,?
U1191,135243,0,3,0
U1116,135632,1,1,2
U1099,131087,0,2,2
U1063,132145,2,0,2
U1151,131464,2,2,3
U1035,135342,3,0,1
U1033,133517,1,2,2
U1001,133424,3,0,0
U1141,134752,?,0,?
U1100,132826,3,0,1
U1158,131169,?,1,?
U1182,135925,3,1,0
U1021,131691,3,2,3
U1159,132583,3,0,0
U1098,135647,2,2,0
U1121,132571,0,0,1
U1198,132064,0,3,1
U1119,134862,2,1,1
U1078,132800,1,3,3
U1172,131189,2,0,1
U1185,132811,0,?,3
U1010,134393,1,3,1
U1027,134875,?,3,?
U1135,135572,2,3,3
U1133,134746,0,3,1
U1039,132426,2,3,1
U1067,132868,3,3,1
U1128,135394,?,2,?
U1152,133056,2,1,2
U1031,134775,1,3,3
U1045,134408,1,0,1
U1086,134613,3,1,0
U1076,131772,1,3,0
U1121,133049,3,0,0
U1165,133513,1,2,3
U1142,132254,?,2,?
U1185,135563,0,0,3
U1055,131533,0,2,2
U1164,131500,1,?,3
U1072,135947,1,0,3
U1076,133958,3,2,1
U1051,134718,2,2,0
U1002,135154,0,2,1
U1021,131435,3,1,0
U1089,131786,0,0,3
U1191,135659,0,1,2
U1109,134515,2,2,2
U1162,132545,2,2,2
U1172,134662,0,2,2
U1027,131274,3,0,1
U1127,131025,1,0,1
U1010,131547,3,1,0
U1162,131755,2,1,1
U1188,131551,3,2,3
U1159,131212,1,3,1
U1100,135026,2,1,0
U1100,131732,?,1,?
U1067,135949,0,1,2
U1000,133661,1,0,2
U1000,134826,1,2,1
U1004,135311,0,0,3
U1124,134755,3,0,2
U1046,131476,2,2,0
U1026,134496,3,2,0
U1109,131987,?,2,?
U1001,135181,3,3,0
U1067,131967,0,2,3
U1054,134123,2,0,3
U1062,133276,0,3,3
U1180,134738,3,?,3
U1007,132846,2,3,1
U1151,133875,3,1,3
U1170,133965,3,0,0
U1174,131635,1,0,1
U1125,134653,3,2,3
U1150,132641,1,3,2
U1096,133681,3,1,1
U1153,133156,1,0,2
U1048,133619,3,0,1
U1093,131660,2,1,1
U1192,131245,3,0,3
U1119,132723,3,3,0
U1183,134956,2,0,0
U1034,132732,1,3,1
U1033,132795,3,3,2
U1160,135140,0,?,2
U1195,131428,1,3,2
U1142,133226,0,1,2
U1175,131425,1,?,0
U1146,131259,2,2,2
U1122,132548,0,3,1
U1064,132273,1,0,1
U1036,134912,0,3,1
U1078,135604,2,2,2
U1150,133947,2,2,0
U1024,134431,3,3,1
U1051,131812,?,1,?
U1098,131490,0,3,2
U1176,135873,3,3,0
U1025,131487,?,0,?
U1010,135766,0,0,2
U1159,132487,?,0,?
U1081,134144,?,?,?
U1162,135579,1,?,0
U1196,131006,?,0,?
U1059,135160,?,0,?
U1063,131352,1,0,3
U1124,135900,0,2,0
U1042,135114,0,0,0
U1198,135623,?,3,?
U1000,135794,3,1,2
U1137,133018,3,0,1
U1006,134883,?,0,?
U1160,135369,2,1,0
U1158,131554,0,1,2
U1086,131388,2,?,1
U1189,135683,1,2,0
U1062,131048,0,?,0
U1075,132646,3,0,2
U1023,131505,0,1,2
U1147,134574,0,3,0
U1152,132762,1,1,2
U1184,132767,1,?,3
U1155,135827,2,0,0
U1112,135744,0,3,0
U1154,132237,2,0,3
U1104,135132,2,1,1
U1055,134794,3,2,2
U1148,131396,3,?,2
U1064,131332,?,1,?
U1066,131382,0,3,1
U1010,135929,?,2,?
U1014,133723,2,3,3
U1102,131574,0,3,2
U1129,134151,?,2,?
U1196,132234,1,2,3
U1152,135343,2,3,2
U1018,131436,3,0,3
U1039,134305,1,2,1
U1167,131384,?,3,?
U1042,132934,1,2,0
U1092,134269,2,3,1
U1111,134873,0,1,3
U1195,131306,1,3,0
U1022,134963,1,2,3
U1000,131255,1,2,2
U1000,133500,1,2,2
U1013,133080,1,0,0
U1160,134314,1,3,1
U1198,134971,2,1,3
U1062,131782,0,3,0
U1048,131421,3,0,3
U1188,133313,?,3,?
U1017,134418,3,1,1
U1188,132556,3,1,0
U1067,134855,3,?,2
U1192,133068,0,1,3
U1025,134622,1,3,1
U1186,135369,3,2,0
U1120,135058,0,3,1
U1160,132752,3,2,2
U1111,131363,3,0,2
U1075,135669,0,1,0
U1148,131027,1,1,1
U1193,134508,0,1,3
U1045,132974,2,0,3
U1025,134490,3,0,0
U1037,133127,2,3,0
U1147,132275,0,0,3
U1000,131573,3,?,3
U1137,132024,3,2,1
U1145,131809,0,3,2
U1200,131723,0,?,3
U1021,132594,1,2,0
U1191,132991,0,0,3
U1176,135373,3,0,3
U1088,134538,2,0,0
U1064,132878,3,1,2
U1067,134474,0,0,1
U1037,131703,0,3,2
U1082,135030,0,1,1
U1019,131890,0,?,2
U1045,133095,1,3,3
U1140,133963,0,3,3
U1096,134228,3,0,1
U1006,135501,3,3,1
U1017,134493,2,?,0
U1135,133405,2,3,2
U1064,132577,1,2,3
U1093,133633,1,2,1
U1184,132005,2,1,2
U1076,134622,1,1,2
U1156,132453,1,3,2
U1177,135599,3,0,0
U1120,133986,0,2,2
U1094,135746,3,3,3
U1032,133615,0,0,2
U1052,132174,2,2,0
U1046,131924,0,0,3
U1093,134051,?,0,?
U1009,133107,0,0,0
U1010,132626,3,2,2
U1034,135233,0,0,0
U1137,132939,1,0,0
U1166,132153,1,0,3
U1142,134699,2,3,2
U1191,133442,1,1,2
U1003,133395,1,1,2
U1012,131179,1,3,0
U1136,135879,0,3,3
U1088,135454,2,2,2
U1098,134905,?,0,?
U1052,134354,3,3,3
U1090,132067,?,3,?
U1079,131073,1,3,1
U1182,133091,0,3,0
U1022,135653,3,?,3
U1175,131496,1,?,2
U1105,133470,0,0,0
U1017,131641,0,3,2
U1078,131219,?,0,?
U1033,131833,3,1,3
U1091,134030,?,1,?
U1123,133062,1,1,1
U1013,133476,0,1,3
U1126,131877,3,1,1
U1104,131519,3,0,1
U1059,135586,1,?,1
U1190,134198,3,0,2
U1098,133624,1,1,2
U1134,133374,?,1,?
U1032,133961,3,0,2
U1157,133825,0,0,1
U1018,132435,1,1,2
U1002,132465,2,1,3
U1064,132893,3,0,2
U1119,135933,1,0,0
U1038,131713,1,0,1
U1068,135099,2,?,1
U1138,135369,0,2,3
U1103,133721,1,0,2
U1033,132031,2,2,3
U1072,134554,0,3,1
U1023,135974,2,?,1
U1150,132887,3,2,1
U1038,131420,1,1,3
U1026,132598,1,2,2
U1059,132130,2,0,0
U1006,135684,2,3,3
U1009,135772,3,0,0
U1051,132078,3,0,1
U1168,135606,1,?,2
U1017,132001,?,3,?
U1072,131461,2,1,3
U1074,133836,3,3,3
U1078,135365,0,3,1
U1064,135381,0,3,1
U1010,133929,0,1,1
U1124,135852,2,1,0
U1052,131382,2,0,2
U1031,133170,0,2,1
U1143,134435,3,2,1
U1055,131680,2,?,0
U1131,135066,3,2,1
U1037,133265,1,2,0
U1180,131611,0,0,0
U1057,134644,1,0,0
U1183,131264,?,1,?
U1098,133190,3,0,2
U1071,133053,?,2,?
U1011,132697,3,3,3
U1141,131970,3,1,3
U1150,134697,0,?,3
U1127,134336,0,0,3
U1098,132375,2,2,3
U1145,131568,1,1,2
U1053,132506,0,0,1
U1037,131935,3,2,1
U1075,133147,1,3,0
U1165,135941,2,0,1
U1150,131997,3,0,0
U1059,133836,0,0,0
U1198,133543,3,1,3
U1026,134096,1,0,0
U1057,133273,0,3,2
U1004,131311,0,0,0
U1013,132421,0,2,2
U1188,131787,2,1,2
U1195,131655,2,?,0
U1174,135752,3,0,0
U1166,131146,2,3,0
U1010,131578,1,1,2
U1007,134617,2,?,1
U1040,135227,0,0,3
U1039,132063,1,1,1
U1038,135160,2,0,1
U1109,132011,?,2,?
U1099,134660,0,3,3
U1158,132938,0,1,0
U1049,131610,1,1,2
U1198,134338,3,3,3
U1129,133177,2,0,2
U1192,135306,0,3,1
U1058,132022,3,0,3
U1140,133286,?,0,?
U1054,134456,0,3,1
U1087,133699,2,?,2
U1035,132499,1,2,0
U1103,132781,3,0,0
U1169,132064,3,?,1
U1155,133433,3,3,2
U1085,131896,3,2,1
U1058,134062,0,0,3
U1018,131534,?,0,?
U1157,133226,0,1,3
U1052,131000,?,1,?
U1200,135409,1,3,0
U1087,131752,0,0,1
U1041,132189,1,2,1
U1154,131440,0,1,2
U1192,133618,3,1,1
U1104,131320,1,2,1
U1119,133361,0,1,0
U1028,133535,3,3,0
U1120,131246,2,1,0
U1089,131329,1,1,3
U1151,132980,0,3,0
U1054,134879,1,3,3
U1020,132559,1,3,1
U1068,133788,0,2,2
U1048,135491,1,1,2
U1035,135275,1,1,2
U1141,134872,3,3,0
U1083,131413,3,1,1
U1159,131724,2,1,1
U1096,131703,1,?,2
U1010,134473,2,3,2
U1157,135152,0,0,3
U1194,132002,0,?,3
U1082,134676,2,?,3
U1129,135681,1,0,1
U1108,135411,3,1,2
U1040,134351,1,?,1
U1114,134495,2,1,2
U1017,132266,0,3,2
U1189,134553,2,3,1
U1087,134857,3,2,2
U1021,135777,1,1,3
U1176,131088,3,2,3
U1196,133376,1,2,2
U1066,133963,0,2,2
U1115,132917,3,1,2
U1116,132965,?,0,?
U1119,133048,3,2,0
U1032,133233,0,2,2
U1046,132248,2,1,0
U1070,131735,1,2,1
U1184,132425,1,3,2
U1098,132037,0,1,1
U1013,131644,1,0,2
U1122,135187,2,1,1
U1088,132699,0,1,2
U1184,132404,0,0,3
U1099,134115,1,2,0
U1175,131562,0,3,0
U1045,135606,0,1,0
U1166,134510,3,3,2
U1050,134595,?,?,?
U1057,133591,1,3,2
U1069,134494,0,1,0
U1084,132526,2,1,2
U1004,132032,2,1,1
U1196,134447,2,0,1
U1012,131803,0,1,1
U1093,134319,3,3,2
U1072,133977,0,0,3
U1110,132916,1,1,2
U1129,134574,3,1,2
U1148,134155,2,?,1
U1156,133105,1,3,0
U1014,134055,1,0,0
U1018,131902,?,0,?
U1014,133236,?,3,?
U1026,134829,?,0,?
U1136,133552,3,2,0
U1038,135833,2,0,0
U1070,132845,3,3,0
U1146,136000,0,?,3
U1199,131118,2,0,3
U1151,132218,1,1,2
U1127,132244,1,2,1
U1023,132973,1,?,0
U1017,135052,3,2,2
U1162,134986,1,3,1
U1077,132142,1,3,2
U1026,135806,1,2,2
U1088,133707,?,2,?
U1199,134746,3,0,3
U1058,134512,?,3,?
U1197,135805,0,3,0
U1013,133230,?,0,?
U1123,134778,2,0,3
U1081,133502,3,0,2
U1088,134161,0,3,1
U1086,135869,1,2,0
U1100,133056,2,2,3
U1158,132245,3,1,1
U1188,133588,3,1,1
U1177,134708,3,0,1
U1056,133951,1,?,2
U1130,135034,2,2,0
U1163,133860,1,3,1
U1035,133097,1,3,2
U1090,135689,0,2,0
U1040,134536,3,2,1
U1198,135445,3,2,2
U1074,135633,3,3,3
U1179,131686,0,3,3
U1084,133263,2,0,3
U1002,135911,1,?,1
U1075,132238,2,0,1
U1024,132039,0,3,3
U1124,132105,3,3,1
U1077,135168,1,?,0
U1172,131864,3,0,0
U1025,133374,3,3,0
U1068,131290,1,1,0
U1077,135549,?,3,?
U1060,132488,2,0,0
U1005,132865,3,3,2
U1034,131102,1,?,1
U1178,131689,1,1,1
U1061,135131,1,0,1
U1049,132772,0,1,1
U1180,133826,3,3,1
U1140,135235,?,?,?
U1051,132230,3,1,0
U1069,134405,3,0,1
U1161,132142,1,3,1
U1040,135654,1,2,3
U1180,133734,1,1,2
U1119,131237,1,1,1
U1050,131103,2,0,3
U1029,131252,0,2,2
U1193,134016,3,3,1
U1043,134766,3,?,3
U1093,133835,1,0,0
U1163,132769,2,2,2
U1038,134242,3,1,3
U1177,132445,?,3,?
U1119,131076,3,?,1
U1023,134307,2,2,1
U1001,132751,2,3,3
U1065,135890,0,0,3
U1167,131138,0,3,0
U1118,134226,2,2,2
U1191,134781,0,0,0
U1026,132582,1,0,3
U1010,135628,2,2,2
U1138,134380,2,1,3
U1088,133158,1,2,0
U1132,131105,1,2,3
U1023,132301,2,2,2
U1014,135149,1,2,3
U1137,134748,1,3,2
U1059,132964,1,0,0
U1112,131239,3,2,3
U1070,133019,2,?,3
U1023,133004,0,3,0
U1024,134439,3,2,3
U1015,131268,2,2,0
U1100,134052,1,3,1
U1124,134234,2,0,3
U1147,131884,0,2,0
U1102,131481,2,0,1
U1142,135396,0,3,3
U1134,132157,2,3,1
U1104,133162,1,2,3
U1161,133993,3,0,0
U1183,135842,3,1,1
U1026,131790,1,1,1
U1148,135928,3,0,2
U1167,134198,3,1,2
U1017,132649,3,0,0
U1174,135349,2,1,2
U1195,132997,3,2,3
U1075,131370,0,?,3
U1012,132527,1,3,0
U1145,132039,1,0,0
U1102,132212,0,0,2
U1026,132511,3,2,1
U1114,134481,?,0,?
U1136,135313,2,3,0
U1154,131659,0,3,2
U1101,135005,?,?,?
U1138,133584,?,1,?
U1154,132304,?,3,?
U1015,134658,2,0,1
U1048,134821,0,1,2
U1106,131920,0,1,3
U1037,134981,?,2,?
U1061,134712,0,3,1
U1127,133944,?,0,?
U1157,134197,3,?,1
U1132,132257,2,1,2
U1190,135240,0,?,2
U1001,132458,3,0,2
U1115,134657,3,0,2
U1146,132254,1,1,1
U1031,133484,2,3,3
U1102,135736,1,3,3
U1069,134473,0,?,0
U1190,131295,3,0,1
U1026,134023,?,3,?
U1104,135999,0,?,1
U1103,135092,2,2,0
U1053,135248,2,0,0
U1069,132580,3,1,0
U1067,134294,?,3,?
U1184,133786,2,3,0
U1130,131211,0,0,0
U1044,135585,3,1,2
U1153,135040,0,1,1
U1193,133907,0,0,0
U1101,133016,?,1,?
U1054,133161,?,2,?
U1000,132342,3,0,2
U1116,135295,1,3,3
U1088,132463,0,3,2
U1031,132498,0,2,2
U1162,134907,2,1,0
U1037,134402,3,2,2
U1075,132993,2,1,1
U1073,134599,2,3,0
U1017,135233,3,0,1
U1177,131170,1,3,3
U1016,135649,1,1,0
U1165,134460,2,0,3
U1016,131787,2,1,1
U1138,135428,2,2,2
U1112,133514,2,0,2
U1102,131623,2,2,3
U1005,135473,3,1,2
U1126,135275,2,2,1
U1140,131311,0,0,2
U1116,134696,0,1,1
U1047,134143,3,2,1
U1198,135757,0,1,3
U1044,133733,0,1,2
U1005,134535,3,2,0
U1130,132823,3,3,1
U1105,133112,1,0,1
U1044,132143,2,1,2
U1200,133490,?,0,?
U1183,131375,3,1,3
U1048,131874,2,3,1
U1099,131275,0,2,1
U1061,134324,2,2,0
U1174,135450,0,1,2
U1047,132924,3,3,1
U1062,135653,?,1,?
U1069,134721,0,1,3
U1161,131628,3,0,1
U1162,134052,2,?,3
U1145,132703,3,?,1
U1150,134417,1,?,1
U1154,135037,?,?,?
U1163,133739,2,3,3
U1001,132094,3,1,1
U1139,133691,1,0,3
U1023,135265,3,?,1
U1139,135336,3,0,1
U1076,132576,2,2,2
U1141,131873,2,0,3
U1087,133218,0,1,1
U1184,133091,0,2,1
U1000,133186,3,3,1
U1022,134376,?,0,?
U1043,131053,0,1,2
U1090,132598,0,2,2
U1148,134859,0,0,2
U1155,132552,3,3,3
U1078,134195,3,3,3
U1069,131982,3,0,3
U1077,134405,3,?,1
U1100,135514,3,2,2
U1189,132347,2,3,1
U1005,132601,1,2,0
U1194,133459,2,0,3
U1030,132855,2,2,3
U1037,133965,3,1,2
U1185,131779,0,3,0
U1020,132776,?,0,?
U1117,132075,2,2,1
U1051,132438,1,1,3
U1117,134991,2,2,0
U1184,134518,?,2,?
U1130,134810,0,1,2
U1000,134935,?,3,?
U1084,133951,0,0,0
U1198,134401,1,3,3
U1076,132090,?,1,?
U1194,134696,?,2,?
U1086,132550,3,2,1
U1029,132952,0,2,1
U1041,131534,3,2,0
U1135,135121,3,2,1
U1137,135043,2,0,3
U1133,132974,2,0,2
U1004,134008,1,1,2
U1123,134022,1,3,0
U1097,133437,0,3,3
U1123,134618,2,2,0
U1000,131754,1,2,0
U1009,132863,2,3,1
U1141,135371,2,3,1
U1184,131847,1,1,3
U1011,135518,?,1,?
U1032,134396,3,2,3
U1165,132466,?,2,?
U1149,131883,0,0,2
U1017,135253,?,1,?
U1070,132161,2,3,3
U1097,135989,1,3,3
U1170,135722,3,3,3
U1032,131640,3,2,1
U1194,134035,2,1,1
U1005,135904,2,0,1
U1157,133916,?,?,?
U1199,132803,3,1,0
U1171,134350,2,2,0
U1041,132609,1,1,1
U1119,132319,2,?,3
U1167,132448,1,?,3
U1171,134227,?,2,?
U1023,133184,2,1,1
U1112,132025,1,3,2
U1001,131467,?,2,?
U1187,132799,3,3,0
U1115,135358,0,3,3
U1072,133666,3,3,2
U1060,132179,2,0,2
U1136,134149,1,0,2
U1051,135614,1,2,0
U1069,132660,0,3,3
U1070,133538,3,1,2
U1004,132929,0,1,0
U1030,133438,2,1,2
U1155,133500,3,?,1
U1105,134228,2,0,3
U1019,135386,1,2,2
U1011,131167,1,0,1
U1158,135131,3,2,1
U1112,131768,0,3,2
U1127,135952,1,1,2
U1111,132720,3,0,0
U1061,131822,?,0,?
U1049,132396,?,0,?
U1012,131121,3,0,0
U1149,133099,3,0,0
U1114,134343,0,0,0
U1159,134174,1,0,3
U1135,132413,0,1,3
U1087,135216,1,2,3
U1000,133639,0,3,3
U1152,131337,3,2,1
U1176,135217,3,?,0
U1077,133787,2,2,0
U1092,133308,2,0,1
U1110,131228,0,0,2
U1189,131419,0,1,0
U1183,133112,2,0,3
U1095,135770,0,1,3
U1106,134753,1,1,0
U1080,134275,?,2,?
U1010,134786,0,0,1
U1049,134161,1,3,2
U1055,134597,2,2,3
U1108,134412,1,2,1
U1004,133798,3,1,1
U1129,132357,0,3,3
U1180,134127,2,1,1
U1111,133436,1,2,1
U1188,132140,0,?,1
U1145,132172,0,2,0
U1167,131951,2,0,3
U1066,134846,1,1,1
U1172,135886,2,1,0
U1045,131673,0,?,0
U1160,133205,2,0,2
U1097,133496,2,?,0
U1018,133328,?,3,?
U1066,135708,3,3,2
U1176,134523,3,2,3
U1040,133837,1,3,1
U1027,134193,3,3,2
U1168,134994,0,1,0
U1107,135505,1,2,3
U1039,133617,3,3,1
U1012,134629,3,2,2
U1134,132009,3,0,0
U1140,133953,0,2,0
U1091,132629,0,3,2
U1113,132919,1,2,0
U1083,135244,0,0,2
U1016,135313,3,2,1
U1132,134718,2,2,3
U1135,131591,0,2,0
U1156,134321,3,0,1
U1181,134241,1,?,2
U1020,133628,2,2,1
U1008,133450,2,3,0
U1076,133986,3,0,2
U1058,131534,1,1,0
U1020,133937,0,1,3
U1088,135823,1,1,3
U1038,133498,0,3,1
U1086,134316,1,1,2
U1117,132970,2,?,0
U1038,131793,3,0,1
U1099,134471,?,?,?
U1122,135996,3,1,1
U1161,132184,0,0,3
U1159,135164,0,2,0
U1139,135132,3,1,0
U1172,135949,?,1,?
U1149,133552,3,3,0
U1103,135723,0,0,2
U1148,135717,2,0,0
U1056,131521,2,?,1
U1004,131178,3,1,0
U1159,132548,3,0,2
U1052,132810,3,3,0
U1141,133560,2,2,3
U1015,133169,1,0,3
U1155,135997,2,2,0
U1191,135635,3,3,3
U1101,135794,3,1,1
U1082,132801,3,0,0
U1097,131974,1,?,0
U1155,135448,2,0,3
U1025,133008,2,?,0
U1015,132820,0,2,1
U1006,135757,0,3,1
U1082,135704,1,2,3
U1105,134547,?,0,?
U1147,135011,2,0,2
U1022,132529,3,3,0
U1019,134488,3,0,3
U1099,134804,3,2,0
U1186,135019,0,3,0
U1022,134500,0,2,1
U1145,131819,0,2,1
U1095,135550,2,3,3
U1122,134397,2,0,2
U1054,134184,3,2,0
U1014,133360,?,2,?
U1080,135507,1,2,2
U1031,133982,0,3,3
U1134,132727,3,2,0
U1036,131052,2,0,0
U1118,131324,2,1,0
U1056,134376,0,3,2
U1034,134761,?,2,?
U1169,131869,3,3,3
U1028,135986,0,2,3
U1068,134061,3,0,1
U1051,133842,0,0,3
U1109,133477,2,2,2
U1089,133802,1,0,1
U1170,132638,2,3,3
U1158,131641,0,2,1
U1121,134105,0,0,2
U1087,131274,0,0,2
U1119,135827,1,1,1
U1103,135821,1,0,0
U1147,132091,3,3,0
U1012,134656,0,?,1
U1103,135048,?,0,?
U1123,134301,0,2,0
U1007,132263,0,1,2
U1180,133905,3,0,1
U1054,132352,?,2,?
U1105,135651,1,0,3
U1016,131082,1,3,3
U1000,135820,2,3,1
U1186,132274,3,3,2
U1078,131300,3,2,3
U1042,132879,2,?,1
U1114,132975,3,0,2
U1184,135205,?,?,?
U1041,132827,?,3,?
U1176,134005,?,3,?
U1082,132839,1,?,0
U1197,131733,3,3,0
U1018,134715,3,2,1
U1056,131451,1,3,3
U1119,135229,1,2,0
U1150,132827,3,0,3
U1031,131948,3,1,1
U1168,135557,1,2,0
U1092,134872,3,?,2
U1184,134092,2,2,1
U1118,131416,1,2,0
U1099,133433,?,2,?
U1053,132488,3,2,2
U1199,133252,3,1,2
U1050,133424,3,1,0
U1024,133698,?,3,?
U1023,133037,1,1,0
U1139,132748,0,1,2
U1150,132532,3,1,2
U1093,135713,1,1,2
U1185,131825,?,1,?
U1009,134452,0,3,0
U1041,131144,1,3,1
U1145,132579,3,0,2
U1137,135066,?,3,?
U1186,135449,2,3,2
U1076,134007,0,0,0
U1073,134764,?,3,?
U1011,134537,3,2,1
U1146,133064,3,2,1
U1077,133917,2,?,3
U1148,133708,3,1,2
U1048,133727,3,?,3
U1179,133872,0,0,0
U1174,134103,3,0,1
U1175,133876,3,0,2
U1172,133674,1,3,2
U1185,135381,1,3,1
U1148,135240,2,1,1
U1000,135239,0,2,2
U1041,131742,1,3,3
U1096,133658,1,2,3
U1129,131905,0,3,1
U1079,134270,2,0,1
U1160,135150,3,2,1
U1089,135185,1,0,3
U1134,134762,3,2,1
U1011,134135,3,3,0
U1000,132854,0,?,3
U1143,131989,?,3,?
U1159,135717,2,3,1
U1160,132447,2,2,2
U1007,133674,2,0,2
U1082,133073,3,1,0
U1168,135422,2,0,1
U1177,135944,2,3,3
U1063,133669,1,0,0
U1146,132858,3,3,3
U1085,132465,3,2,2
U1065,132443,3,0,0
U1159,135362,2,3,2
U1033,133027,3,0,1
U1165,133962,0,3,3
U1028,135199,2,0,0
U1090,132392,3,3,0
U1066,131518,3,3,1
U1098,134620,?,?,?
U1119,132940,1,1,2
U1188,134021,2,1,2
U1129,132020,0,3,1
U1004,132555,2,1,1
U1077,133857,1,0,0
U1143,132176,2,2,1
U1169,131785,3,0,2
U1009,135619,1,0,0
U1136,133745,3,2,1
U1148,135455,2,3,0
U1080,131894,0,2,2
U1124,132287,1,2,1
U1041,133413,3,2,3
U1161,135859,1,0,2
U1153,131070,1,0,1
U1117,135131,0,1,1
U1058,134436,2,0,2
U1187,132674,0,0,2
U1158,135139,0,3,3
U1107,132431,0,?,2
U1012,135214,1,2,2
U1138,134123,1,0,3
U1121,134976,1,1,2
U1087,134295,1,1,2
U1124,131634,3,1,3
U1148,131837,3,3,1
U1009,135874,0,0,3
U1160,132246,2,3,0
U1063,132851,1,3,0
U1011,134177,3,2,2
U1182,133885,0,1,1
U1122,134965,0,2,1
U1198,131544,1,?,3
U1104,135800,3,1,3
U1032,133308,3,3,2
U1200,134307,0,0,0
U1174,135748,0,0,0
U1148,135568,3,0,0
U1095,131403,0,0,0
U1133,135534,3,1,1
U1046,132843,1,1,0
U1023,132952,0,3,0
U1055,133421,3,0,1
U1098,131002,2,0,2
U1001,135449,0,2,2
U1073,131232,2,0,1
U1154,134491,3,2,1
U1112,135538,2,3,1
U1060,132183,3,2,1
U1153,135141,1,2,2
U1009,132943,2,?,3
U1089,134719,0,3,0
U1009,135919,0,3,3
U1078,133464,0,1,1
U1001,133556,1,2,2
U1010,135357,?,1,?
U1011,134395,3,3,0
U1162,133539,3,2,0
U1117,133478,3,0,2
U1145,132437,0,3,1
U1075,132052,0,1,0
U1046,135077,1,2,3
U1002,131682,3,1,3
U1069,133657,0,2,3
U1117,135217,1,?,3
U1069,135910,1,0,2
U1115,131970,?,?,?
U1175,135605,1,1,2
U1137,135029,?,3,?
U1144,131254,3,2,0
U1049,134422,0,3,0
U1112,132151,2,1,1
U1197,131358,2,3,3
U1136,134497,2,1,1
U1084,135467,?,2,?
U1012,134127,3,1,2
U1148,131386,2,3,3
U1017,135945,?,0,?
U1131,134297,0,2,0
U1051,131329,1,1,2
U1156,133472,1,0,2
U1149,131864,3,1,2
U1004,135480,2,0,1
U1058,132596,0,0,0
U1158,133054,3,3,1
U1027,135368,?,1,?
U1007,134070,1,1,3
U1160,132892,1,2,0
U1155,131042,0,2,1
U1184,132215,0,2,2
U1007,135798,2,?,2
U1168,131089,0,?,3
U1196,131037,1,2,1
U1144,132919,0,2,0
U1091,134966,3,2,1
U1015,133414,2,3,1
U1024,135297,1,0,3
U1124,135440,?,3,?
U1018,132314,2,3,1
U1175,133870,2,2,3
U1153,135459,3,?,3
U1173,134204,1,2,0
U1006,132542,1,2,2
U1052,132412,3,2,1
U1125,132630,1,3,1
U1060,131827,3,1,1
U1112,131618,3,3,2
U1164,133808,3,1,3
U1165,133730,?,1,?
U1115,131883,1,0,0
U1107,134970,0,0,3
U1163,132850,1,2,0
U1182,135098,1,1,1
U1029,131284,3,2,3
U1189,132821,1,0,3
U1086,133826,?,1,?
U1057,132129,1,3,2
U1088,134229,2,3,1
U1178,135149,0,3,3
U1008,135202,2,3,2
U1163,134622,1,?,2
U1121,133082,3,3,1
U1152,132229,2,0,1
U1103,132368,0,0,2
U1164,133203,2,2,1
U1022,133756,?,1,?
U1102,135138,?,1,?
U1145,132088,2,3,1
U1123,133923,2,1,1
U1024,135803,2,1,0
U1113,134353,?,2,?
U1021,132016,0,3,1
U1198,131082,3,2,2
U1013,133462,2,3,3
U1062,132017,0,3,1
U1120,131540,1,2,2
U1046,134993,0,2,0
U1105,131398,0,1,1
U1145,134274,3,?,1
U1030,134756,2,3,1
U1156,134720,0,1,0
U1041,135057,0,1,2
U1006,133111,1,0,0
U1099,135319,0,3,2
U1074,134481,0,2,2
U1014,132992,0,2,1
U1186,134380,1,3,1
U1016,133826,2,1,0
U1131,131187,3,2,3
U1170,134105,1,?,3
U1119,131922,3,?,1
U1156,131478,2,2,3
U1155,132026,1,3,0
U1076,133694,0,2,2
U1009,133393,?,3,?
U1146,131972,3,3,0
U1074,133508,2,0,2
U1121,134753,3,?,3
U1109,132901,3,2,0
U1015,134646,0,0,0
U1007,134569,3,0,1
U1181,135998,0,1,1
U1030,134134,0,?,3
U1036,134179,0,3,0
U1159,131840,0,0,1
U1177,133682,1,3,3
U1149,133835,?,2,?
U1064,133215,1,2,3
U1017,133126,1,2,0
U1056,132028,3,3,3
U1095,133800,0,2,1
U1063,133819,2,1,2
U1005,134277,1,0,1
U1091,133635,2,2,1
U1143,132575,1,2,2
U1157,131167,2,2,1
U1071,135678,1,0,2
U1154,131613,0,3,1
U1183,134076,0,1,2
U1004,135878,0,3,3
U1100,134853,3,2,3
U1176,132797,3,1,3
U1087,131108,2,3,2
U1102,132843,2,1,2
U1061,134721,?,3,?
U1044,134738,?,1,?
U1020,131482,2,0,2
U1085,134981,3,3,2
U1045,132393,1,3,1
U1044,134262,0,2,3
U1083,133622,2,0,2
U1003,131314,3,1,0
U1037,132955,3,2,1
U1007,131074,0,3,1
U1159,133981,2,2,2
U1170,135804,3,0,2
U1157,134632,1,1,3
U1173,132429,1,1,2
U1055,132280,3,3,2
U1076,135757,3,1,0
U1199,132497,?,0,?
U1180,131608,2,0,2
U1081,134304,3,0,3
U1094,135614,2,2,1
U1038,135711,0,?,3
U1154,135024,2,0,3
U1192,134658,1,2,0
U1002,132717,1,0,2
U1049,135884,2,0,3
